date,product,sales,month,quarter,season
2024-01-01,Phone,79.98,1,Q1,Winter
2024-01-01,Tablet,66.24,1,Q1,Winter
2024-01-01,Headphones,71.95,1,Q1,Winter
2024-01-01,Watch,149.94,1,Q1,Winter
2024-01-01,Camera,74.38,1,Q1,Winter
2024-01-02,Laptop,79.86,1,Q1,Winter
2024-01-02,Phone,91.54,1,Q1,Winter
2024-01-02,Tablet,55.95,1,Q1,Winter
2024-01-02,Headphones,131.03,1,Q1,Winter
2024-01-02,Watch,164.36,1,Q1,Winter
2024-01-02,Camera,52.93,1,Q1,Winter
2024-01-03,Laptop,86.47,1,Q1,Winter
2024-01-03,Phone,84.08,1,Q1,Winter
2024-01-03,Tablet,97.42,1,Q1,Winter
2024-01-03,Headphones,86.02,1,Q1,Winter
2024-01-03,Watch,85.38,1,Q1,Winter
2024-01-03,Camera,68.49,1,Q1,Winter
2024-01-04,Laptop,64.7,1,Q1,Winter
2024-01-04,Phone,61.5,1,Q1,Winter
2024-01-04,Tablet,91.05,1,Q1,Winter
2024-01-04,Headphones,134.57,1,Q1,Winter
2024-01-04,Watch,103.46,1,Q1,Winter
2024-01-04,Camera,55.76,1,Q1,Winter
2024-01-05,Laptop,76.81,1,Q1,Winter
2024-01-05,Phone,35.63,1,Q1,Winter
2024-01-05,Tablet,78.01,1,Q1,Winter
2024-01-05,Headphones,95.9,1,Q1,Winter
2024-01-05,Watch,170.13,1,Q1,Winter
2024-01-05,Camera,60.91,1,Q1,Winter
2024-01-06,Laptop,60.52,1,Q1,Winter
2024-01-06,Phone,106.74,1,Q1,Winter
2024-01-06,Tablet,41.4,1,Q1,Winter
2024-01-06,Headphones,83.43,1,Q1,Winter
2024-01-06,Watch,168.43,1,Q1,Winter
2024-01-06,Camera,49.08,1,Q1,Winter
2024-01-07,Laptop,101.36,1,Q1,Winter
2024-01-07,Phone,115.71,1,Q1,Winter
2024-01-07,Tablet,48.15,1,Q1,Winter
2024-01-07,Headphones,75.59,1,Q1,Winter
2024-01-07,Watch,191.77,1,Q1,Winter
2024-01-07,Camera,81.75,1,Q1,Winter
2024-01-08,Laptop,59.16,1,Q1,Winter
2024-01-08,Phone,109.48,1,Q1,Winter
2024-01-08,Tablet,85.59,1,Q1,Winter
2024-01-08,Headphones,119.3,1,Q1,Winter
2024-01-08,Watch,181.7,1,Q1,Winter
2024-01-08,Camera,75.29,1,Q1,Winter
2024-01-09,Laptop,80.19,1,Q1,Winter
2024-01-09,Phone,75.44,1,Q1,Winter
2024-01-09,Tablet,63.75,1,Q1,Winter
2024-01-09,Headphones,88.63,1,Q1,Winter
2024-01-09,Watch,123.1,1,Q1,Winter
2024-01-09,Camera,59.27,1,Q1,Winter
2024-01-10,Laptop,94.11,1,Q1,Winter
2024-01-10,Phone,87.54,1,Q1,Winter
2024-01-10,Tablet,65.98,1,Q1,Winter
2024-01-10,Headphones,133.91,1,Q1,Winter
2024-01-10,Watch,128.22,1,Q1,Winter
2024-01-10,Camera,22.02,1,Q1,Winter
2024-01-11,Laptop,51.13,1,Q1,Winter
2024-01-11,Phone,65.63,1,Q1,Winter
2024-01-11,Tablet,80.37,1,Q1,Winter
2024-01-11,Headphones,116.47,1,Q1,Winter
2024-01-11,Watch,157.72,1,Q1,Winter
2024-01-11,Camera,56.33,1,Q1,Winter
2024-01-12,Laptop,61.22,1,Q1,Winter
2024-01-12,Phone,77.67,1,Q1,Winter
2024-01-12,Tablet,76.76,1,Q1,Winter
2024-01-12,Headphones,97.99,1,Q1,Winter
2024-01-12,Watch,137.09,1,Q1,Winter
2024-01-12,Camera,86.71,1,Q1,Winter
2024-01-13,Laptop,110.32,1,Q1,Winter
2024-01-13,Phone,72.66,1,Q1,Winter
2024-01-13,Tablet,73.64,1,Q1,Winter
2024-01-13,Headphones,112.81,1,Q1,Winter
2024-01-13,Watch,145.24,1,Q1,Winter
2024-01-13,Camera,62.53,1,Q1,Winter
2024-01-14,Laptop,80.43,1,Q1,Winter
2024-01-14,Phone,93.72,1,Q1,Winter
2024-01-14,Tablet,82.81,1,Q1,Winter
2024-01-14,Headphones,57.6,1,Q1,Winter
2024-01-14,Watch,156.21,1,Q1,Winter
2024-01-14,Camera,58.22,1,Q1,Winter
2024-01-15,Laptop,84.26,1,Q1,Winter
2024-01-15,Phone,123.47,1,Q1,Winter
2024-01-15,Tablet,84.3,1,Q1,Winter
2024-01-15,Headphones,95.41,1,Q1,Winter
2024-01-15,Watch,115.44,1,Q1,Winter
2024-01-15,Camera,60.1,1,Q1,Winter
2024-01-16,Laptop,80.07,1,Q1,Winter
2024-01-16,Phone,76.06,1,Q1,Winter
2024-01-16,Tablet,86.96,1,Q1,Winter
2024-01-16,Headphones,104.76,1,Q1,Winter
2024-01-16,Watch,180.8,1,Q1,Winter
2024-01-16,Camera,49.85,1,Q1,Winter
2024-01-17,Laptop,87.1,1,Q1,Winter
2024-01-17,Phone,74.3,1,Q1,Winter
2024-01-17,Tablet,79.37,1,Q1,Winter
2024-01-17,Headphones,96.99,1,Q1,Winter
2024-01-17,Watch,136.02,1,Q1,Winter
2024-01-17,Camera,67.77,1,Q1,Winter
2024-01-18,Laptop,88.92,1,Q1,Winter
2024-01-18,Phone,117.58,1,Q1,Winter
2024-01-18,Tablet,61.85,1,Q1,Winter
2024-01-18,Headphones,89.69,1,Q1,Winter
2024-01-18,Watch,133.57,1,Q1,Winter
2024-01-18,Camera,61.48,1,Q1,Winter
2024-01-19,Laptop,88.47,1,Q1,Winter
2024-01-19,Phone,110.69,1,Q1,Winter
2024-01-19,Tablet,85.92,1,Q1,Winter
2024-01-19,Headphones,145.82,1,Q1,Winter
2024-01-19,Watch,106.88,1,Q1,Winter
2024-01-19,Camera,60.75,1,Q1,Winter
2024-01-20,Laptop,82.59,1,Q1,Winter
2024-01-20,Phone,71.02,1,Q1,Winter
2024-01-20,Tablet,97.95,1,Q1,Winter
2024-01-20,Headphones,98.02,1,Q1,Winter
2024-01-20,Watch,143.71,1,Q1,Winter
2024-01-20,Camera,58.74,1,Q1,Winter
2024-01-21,Laptop,90.0,1,Q1,Winter
2024-01-21,Phone,81.75,1,Q1,Winter
2024-01-21,Tablet,98.32,1,Q1,Winter
2024-01-21,Headphones,79.33,1,Q1,Winter
2024-01-21,Watch,174.94,1,Q1,Winter
2024-01-21,Camera,36.07,1,Q1,Winter
2024-01-22,Laptop,94.56,1,Q1,Winter
2024-01-22,Phone,48.63,1,Q1,Winter
2024-01-22,Tablet,76.17,1,Q1,Winter
2024-01-22,Headphones,31.33,1,Q1,Winter
2024-01-22,Watch,164.08,1,Q1,Winter
2024-01-22,Camera,71.18,1,Q1,Winter
2024-01-23,Laptop,106.36,1,Q1,Winter
2024-01-23,Phone,64.59,1,Q1,Winter
2024-01-23,Tablet,51.84,1,Q1,Winter
2024-01-23,Headphones,101.29,1,Q1,Winter
2024-01-23,Watch,147.51,1,Q1,Winter
2024-01-23,Camera,89.99,1,Q1,Winter
2024-01-24,Laptop,65.55,1,Q1,Winter
2024-01-24,Phone,86.41,1,Q1,Winter
2024-01-24,Tablet,100.88,1,Q1,Winter
2024-01-24,Headphones,83.98,1,Q1,Winter
2024-01-24,Watch,158.54,1,Q1,Winter
2024-01-24,Camera,68.95,1,Q1,Winter
2024-01-25,Laptop,66.66,1,Q1,Winter
2024-01-25,Phone,85.43,1,Q1,Winter
2024-01-25,Tablet,77.13,1,Q1,Winter
2024-01-25,Headphones,106.83,1,Q1,Winter
2024-01-25,Watch,170.46,1,Q1,Winter
2024-01-25,Camera,72.85,1,Q1,Winter
2024-01-26,Laptop,70.53,1,Q1,Winter
2024-01-26,Phone,109.48,1,Q1,Winter
2024-01-26,Tablet,70.06,1,Q1,Winter
2024-01-26,Headphones,74.58,1,Q1,Winter
2024-01-26,Watch,94.75,1,Q1,Winter
2024-01-26,Camera,61.44,1,Q1,Winter
2024-01-27,Laptop,100.49,1,Q1,Winter
2024-01-27,Phone,84.58,1,Q1,Winter
2024-01-27,Tablet,100.89,1,Q1,Winter
2024-01-27,Headphones,97.83,1,Q1,Winter
2024-01-27,Watch,97.75,1,Q1,Winter
2024-01-27,Camera,73.78,1,Q1,Winter
2024-01-28,Laptop,87.95,1,Q1,Winter
2024-01-28,Phone,110.48,1,Q1,Winter
2024-01-28,Tablet,94.9,1,Q1,Winter
2024-01-28,Headphones,93.76,1,Q1,Winter
2024-01-28,Watch,155.04,1,Q1,Winter
2024-01-28,Camera,60.6,1,Q1,Winter
2024-01-29,Laptop,130.06,1,Q1,Winter
2024-01-29,Phone,104.13,1,Q1,Winter
2024-01-29,Tablet,101.29,1,Q1,Winter
2024-01-29,Headphones,97.49,1,Q1,Winter
2024-01-29,Watch,106.03,1,Q1,Winter
2024-01-29,Camera,57.64,1,Q1,Winter
2024-01-30,Laptop,105.68,1,Q1,Winter
2024-01-30,Phone,68.1,1,Q1,Winter
2024-01-30,Tablet,68.0,1,Q1,Winter
2024-01-30,Headphones,115.4,1,Q1,Winter
2024-01-30,Watch,118.2,1,Q1,Winter
2024-01-30,Camera,50.63,1,Q1,Winter
2024-01-31,Laptop,93.26,1,Q1,Winter
2024-01-31,Phone,94.18,1,Q1,Winter
2024-01-31,Tablet,102.82,1,Q1,Winter
2024-01-31,Headphones,91.91,1,Q1,Winter
2024-01-31,Watch,116.67,1,Q1,Winter
2024-01-31,Camera,70.68,1,Q1,Winter
2024-02-01,Laptop,72.16,2,Q1,Winter
2024-02-01,Phone,83.32,2,Q1,Winter
2024-02-01,Tablet,68.85,2,Q1,Winter
2024-02-01,Headphones,93.91,2,Q1,Winter
2024-02-01,Watch,58.91,2,Q1,Winter
2024-02-01,Camera,71.91,2,Q1,Winter
2024-02-02,Laptop,66.58,2,Q1,Winter
2024-02-02,Phone,66.18,2,Q1,Winter
2024-02-02,Tablet,104.44,2,Q1,Winter
2024-02-02,Headphones,90.56,2,Q1,Winter
2024-02-02,Watch,79.23,2,Q1,Winter
2024-02-02,Camera,39.98,2,Q1,Winter
2024-02-03,Laptop,91.64,2,Q1,Winter
2024-02-03,Phone,38.52,2,Q1,Winter
2024-02-03,Tablet,87.38,2,Q1,Winter
2024-02-03,Headphones,56.4,2,Q1,Winter
2024-02-03,Watch,105.52,2,Q1,Winter
2024-02-03,Camera,62.26,2,Q1,Winter
2024-02-04,Laptop,44.85,2,Q1,Winter
2024-02-04,Phone,81.22,2,Q1,Winter
2024-02-04,Tablet,80.81,2,Q1,Winter
2024-02-04,Headphones,84.36,2,Q1,Winter
2024-02-04,Watch,57.31,2,Q1,Winter
2024-02-04,Camera,42.79,2,Q1,Winter
2024-02-05,Laptop,87.54,2,Q1,Winter
2024-02-05,Phone,57.8,2,Q1,Winter
2024-02-05,Tablet,59.84,2,Q1,Winter
2024-02-05,Headphones,91.74,2,Q1,Winter
2024-02-05,Watch,85.79,2,Q1,Winter
2024-02-05,Camera,49.94,2,Q1,Winter
2024-02-06,Laptop,82.51,2,Q1,Winter
2024-02-06,Phone,93.05,2,Q1,Winter
2024-02-06,Tablet,92.38,2,Q1,Winter
2024-02-06,Headphones,109.76,2,Q1,Winter
2024-02-06,Watch,65.95,2,Q1,Winter
2024-02-06,Camera,49.71,2,Q1,Winter
2024-02-07,Laptop,81.41,2,Q1,Winter
2024-02-07,Phone,99.5,2,Q1,Winter
2024-02-07,Tablet,84.27,2,Q1,Winter
2024-02-07,Headphones,105.51,2,Q1,Winter
2024-02-07,Watch,84.43,2,Q1,Winter
2024-02-07,Camera,37.99,2,Q1,Winter
2024-02-08,Laptop,64.92,2,Q1,Winter
2024-02-08,Phone,107.78,2,Q1,Winter
2024-02-08,Tablet,67.85,2,Q1,Winter
2024-02-08,Headphones,112.3,2,Q1,Winter
2024-02-08,Watch,91.64,2,Q1,Winter
2024-02-08,Camera,28.57,2,Q1,Winter
2024-02-09,Laptop,75.8,2,Q1,Winter
2024-02-09,Phone,68.24,2,Q1,Winter
2024-02-09,Tablet,89.99,2,Q1,Winter
2024-02-09,Headphones,147.07,2,Q1,Winter
2024-02-09,Watch,91.68,2,Q1,Winter
2024-02-09,Camera,60.15,2,Q1,Winter
2024-02-10,Laptop,64.13,2,Q1,Winter
2024-02-10,Phone,64.13,2,Q1,Winter
2024-02-10,Tablet,61.94,2,Q1,Winter
2024-02-10,Headphones,103.46,2,Q1,Winter
2024-02-10,Watch,66.84,2,Q1,Winter
2024-02-10,Camera,110.52,2,Q1,Winter
2024-02-11,Laptop,62.42,2,Q1,Winter
2024-02-11,Phone,68.91,2,Q1,Winter
2024-02-11,Tablet,62.88,2,Q1,Winter
2024-02-11,Headphones,96.05,2,Q1,Winter
2024-02-11,Watch,97.65,2,Q1,Winter
2024-02-11,Camera,54.53,2,Q1,Winter
2024-02-12,Laptop,85.38,2,Q1,Winter
2024-02-12,Phone,92.2,2,Q1,Winter
2024-02-12,Tablet,90.0,2,Q1,Winter
2024-02-12,Headphones,71.37,2,Q1,Winter
2024-02-12,Watch,60.79,2,Q1,Winter
2024-02-12,Camera,47.13,2,Q1,Winter
2024-02-13,Laptop,41.78,2,Q1,Winter
2024-02-13,Phone,108.11,2,Q1,Winter
2024-02-13,Tablet,63.55,2,Q1,Winter
2024-02-13,Headphones,75.72,2,Q1,Winter
2024-02-13,Watch,88.31,2,Q1,Winter
2024-02-13,Camera,42.51,2,Q1,Winter
2024-02-14,Laptop,76.05,2,Q1,Winter
2024-02-14,Phone,93.92,2,Q1,Winter
2024-02-14,Tablet,94.81,2,Q1,Winter
2024-02-14,Headphones,76.68,2,Q1,Winter
2024-02-14,Watch,81.12,2,Q1,Winter
2024-02-14,Camera,89.14,2,Q1,Winter
2024-02-15,Laptop,109.67,2,Q1,Winter
2024-02-15,Phone,114.71,2,Q1,Winter
2024-02-15,Tablet,82.15,2,Q1,Winter
2024-02-15,Headphones,93.41,2,Q1,Winter
2024-02-15,Watch,50.5,2,Q1,Winter
2024-02-15,Camera,51.25,2,Q1,Winter
2024-02-16,Laptop,115.78,2,Q1,Winter
2024-02-16,Phone,87.16,2,Q1,Winter
2024-02-16,Tablet,92.35,2,Q1,Winter
2024-02-16,Headphones,105.65,2,Q1,Winter
2024-02-16,Watch,76.17,2,Q1,Winter
2024-02-16,Camera,53.71,2,Q1,Winter
2024-02-17,Laptop,118.37,2,Q1,Winter
2024-02-17,Phone,63.34,2,Q1,Winter
2024-02-17,Tablet,78.17,2,Q1,Winter
2024-02-17,Headphones,117.34,2,Q1,Winter
2024-02-17,Watch,90.75,2,Q1,Winter
2024-02-17,Camera,50.03,2,Q1,Winter
2024-02-18,Laptop,87.47,2,Q1,Winter
2024-02-18,Phone,94.1,2,Q1,Winter
2024-02-18,Tablet,64.6,2,Q1,Winter
2024-02-18,Headphones,100.62,2,Q1,Winter
2024-02-18,Watch,58.46,2,Q1,Winter
2024-02-18,Camera,59.92,2,Q1,Winter
2024-02-19,Laptop,89.82,2,Q1,Winter
2024-02-19,Phone,116.71,2,Q1,Winter
2024-02-19,Tablet,43.01,2,Q1,Winter
2024-02-19,Headphones,56.82,2,Q1,Winter
2024-02-19,Watch,90.46,2,Q1,Winter
2024-02-19,Camera,42.47,2,Q1,Winter
2024-02-20,Laptop,69.7,2,Q1,Winter
2024-02-20,Phone,93.69,2,Q1,Winter
2024-02-20,Tablet,105.4,2,Q1,Winter
2024-02-20,Headphones,96.27,2,Q1,Winter
2024-02-20,Watch,96.62,2,Q1,Winter
2024-02-20,Camera,41.64,2,Q1,Winter
2024-02-21,Laptop,83.83,2,Q1,Winter
2024-02-21,Phone,77.68,2,Q1,Winter
2024-02-21,Tablet,122.51,2,Q1,Winter
2024-02-21,Headphones,107.68,2,Q1,Winter
2024-02-21,Watch,59.53,2,Q1,Winter
2024-02-21,Camera,35.15,2,Q1,Winter
2024-02-22,Laptop,78.98,2,Q1,Winter
2024-02-22,Phone,113.75,2,Q1,Winter
2024-02-22,Tablet,66.84,2,Q1,Winter
2024-02-22,Headphones,139.3,2,Q1,Winter
2024-02-22,Watch,67.75,2,Q1,Winter
2024-02-22,Camera,55.8,2,Q1,Winter
2024-02-23,Laptop,66.75,2,Q1,Winter
2024-02-23,Phone,96.78,2,Q1,Winter
2024-02-23,Tablet,71.72,2,Q1,Winter
2024-02-23,Headphones,80.29,2,Q1,Winter
2024-02-23,Watch,89.53,2,Q1,Winter
2024-02-23,Camera,43.21,2,Q1,Winter
2024-02-24,Laptop,100.75,2,Q1,Winter
2024-02-24,Phone,80.29,2,Q1,Winter
2024-02-24,Tablet,97.08,2,Q1,Winter
2024-02-24,Headphones,138.26,2,Q1,Winter
2024-02-24,Watch,93.72,2,Q1,Winter
2024-02-24,Camera,83.32,2,Q1,Winter
2024-02-25,Laptop,71.06,2,Q1,Winter
2024-02-25,Phone,78.8,2,Q1,Winter
2024-02-25,Tablet,103.96,2,Q1,Winter
2024-02-25,Headphones,58.29,2,Q1,Winter
2024-02-25,Watch,83.84,2,Q1,Winter
2024-02-25,Camera,72.26,2,Q1,Winter
2024-02-26,Laptop,82.75,2,Q1,Winter
2024-02-26,Phone,56.89,2,Q1,Winter
2024-02-26,Tablet,91.54,2,Q1,Winter
2024-02-26,Headphones,92.99,2,Q1,Winter
2024-02-26,Watch,76.2,2,Q1,Winter
2024-02-26,Camera,42.57,2,Q1,Winter
2024-02-27,Laptop,89.85,2,Q1,Winter
2024-02-27,Phone,106.64,2,Q1,Winter
2024-02-27,Tablet,82.56,2,Q1,Winter
2024-02-27,Headphones,74.22,2,Q1,Winter
2024-02-27,Watch,62.98,2,Q1,Winter
2024-02-27,Camera,63.42,2,Q1,Winter
2024-02-28,Laptop,91.03,2,Q1,Winter
2024-02-28,Phone,110.8,2,Q1,Winter
2024-02-28,Tablet,65.46,2,Q1,Winter
2024-02-28,Headphones,91.0,2,Q1,Winter
2024-02-28,Watch,106.63,2,Q1,Winter
2024-02-28,Camera,64.85,2,Q1,Winter
2024-02-29,Laptop,74.22,2,Q1,Winter
2024-02-29,Phone,50.17,2,Q1,Winter
2024-02-29,Tablet,74.77,2,Q1,Winter
2024-02-29,Headphones,94.24,2,Q1,Winter
2024-02-29,Watch,71.23,2,Q1,Winter
2024-02-29,Camera,51.48,2,Q1,Winter
2024-03-01,Laptop,101.48,3,Q1,Spring
2024-03-01,Phone,137.24,3,Q1,Spring
2024-03-01,Tablet,88.42,3,Q1,Spring
2024-03-01,Headphones,79.86,3,Q1,Spring
2024-03-01,Watch,55.78,3,Q1,Spring
2024-03-01,Camera,79.63,3,Q1,Spring
2024-03-02,Laptop,65.32,3,Q1,Spring
2024-03-02,Phone,131.7,3,Q1,Spring
2024-03-02,Tablet,100.88,3,Q1,Spring
2024-03-02,Headphones,76.52,3,Q1,Spring
2024-03-02,Watch,46.31,3,Q1,Spring
2024-03-02,Camera,56.21,3,Q1,Spring
2024-03-03,Laptop,84.19,3,Q1,Spring
2024-03-03,Phone,122.74,3,Q1,Spring
2024-03-03,Tablet,83.37,3,Q1,Spring
2024-03-03,Headphones,117.16,3,Q1,Spring
2024-03-03,Watch,80.03,3,Q1,Spring
2024-03-03,Camera,41.52,3,Q1,Spring
2024-03-04,Laptop,94.96,3,Q1,Spring
2024-03-04,Phone,105.41,3,Q1,Spring
2024-03-04,Tablet,76.18,3,Q1,Spring
2024-03-04,Headphones,116.6,3,Q1,Spring
2024-03-04,Watch,83.95,3,Q1,Spring
2024-03-04,Camera,56.39,3,Q1,Spring
2024-03-05,Laptop,95.2,3,Q1,Spring
2024-03-05,Phone,180.65,3,Q1,Spring
2024-03-05,Tablet,83.0,3,Q1,Spring
2024-03-05,Headphones,82.51,3,Q1,Spring
2024-03-05,Watch,101.1,3,Q1,Spring
2024-03-05,Camera,46.49,3,Q1,Spring
2024-03-06,Laptop,63.62,3,Q1,Spring
2024-03-06,Phone,127.77,3,Q1,Spring
2024-03-06,Tablet,102.45,3,Q1,Spring
2024-03-06,Headphones,88.42,3,Q1,Spring
2024-03-06,Watch,47.99,3,Q1,Spring
2024-03-06,Camera,50.98,3,Q1,Spring
2024-03-07,Laptop,63.41,3,Q1,Spring
2024-03-07,Phone,162.31,3,Q1,Spring
2024-03-07,Tablet,40.64,3,Q1,Spring
2024-03-07,Headphones,97.66,3,Q1,Spring
2024-03-07,Watch,68.6,3,Q1,Spring
2024-03-07,Camera,61.27,3,Q1,Spring
2024-03-08,Laptop,77.1,3,Q1,Spring
2024-03-08,Phone,122.55,3,Q1,Spring
2024-03-08,Tablet,82.62,3,Q1,Spring
2024-03-08,Headphones,86.88,3,Q1,Spring
2024-03-08,Watch,71.87,3,Q1,Spring
2024-03-08,Camera,33.55,3,Q1,Spring
2024-03-09,Laptop,93.1,3,Q1,Spring
2024-03-09,Phone,117.25,3,Q1,Spring
2024-03-09,Tablet,69.61,3,Q1,Spring
2024-03-09,Headphones,110.7,3,Q1,Spring
2024-03-09,Watch,111.62,3,Q1,Spring
2024-03-09,Camera,68.86,3,Q1,Spring
2024-03-10,Laptop,64.21,3,Q1,Spring
2024-03-10,Phone,122.0,3,Q1,Spring
2024-03-10,Tablet,81.19,3,Q1,Spring
2024-03-10,Headphones,112.25,3,Q1,Spring
2024-03-10,Watch,69.0,3,Q1,Spring
2024-03-10,Camera,41.84,3,Q1,Spring
2024-03-11,Laptop,108.69,3,Q1,Spring
2024-03-11,Phone,114.87,3,Q1,Spring
2024-03-11,Tablet,116.24,3,Q1,Spring
2024-03-11,Headphones,95.58,3,Q1,Spring
2024-03-11,Watch,87.98,3,Q1,Spring
2024-03-11,Camera,86.75,3,Q1,Spring
2024-03-12,Laptop,60.53,3,Q1,Spring
2024-03-12,Phone,158.69,3,Q1,Spring
2024-03-12,Tablet,69.66,3,Q1,Spring
2024-03-12,Headphones,111.98,3,Q1,Spring
2024-03-12,Watch,60.15,3,Q1,Spring
2024-03-12,Camera,75.55,3,Q1,Spring
2024-03-13,Laptop,95.42,3,Q1,Spring
2024-03-13,Phone,98.82,3,Q1,Spring
2024-03-13,Tablet,97.35,3,Q1,Spring
2024-03-13,Headphones,75.3,3,Q1,Spring
2024-03-13,Watch,48.64,3,Q1,Spring
2024-03-13,Camera,38.85,3,Q1,Spring
2024-03-14,Laptop,66.01,3,Q1,Spring
2024-03-14,Phone,107.92,3,Q1,Spring
2024-03-14,Tablet,92.25,3,Q1,Spring
2024-03-14,Headphones,109.62,3,Q1,Spring
2024-03-14,Watch,78.49,3,Q1,Spring
2024-03-14,Camera,67.63,3,Q1,Spring
2024-03-15,Laptop,65.87,3,Q1,Spring
2024-03-15,Phone,189.44,3,Q1,Spring
2024-03-15,Tablet,67.79,3,Q1,Spring
2024-03-15,Headphones,99.64,3,Q1,Spring
2024-03-15,Watch,36.79,3,Q1,Spring
2024-03-15,Camera,51.48,3,Q1,Spring
2024-03-16,Laptop,76.33,3,Q1,Spring
2024-03-16,Phone,162.7,3,Q1,Spring
2024-03-16,Tablet,110.06,3,Q1,Spring
2024-03-16,Headphones,89.3,3,Q1,Spring
2024-03-16,Watch,70.63,3,Q1,Spring
2024-03-16,Camera,83.45,3,Q1,Spring
2024-03-17,Laptop,46.88,3,Q1,Spring
2024-03-17,Phone,162.7,3,Q1,Spring
2024-03-17,Tablet,88.86,3,Q1,Spring
2024-03-17,Headphones,116.71,3,Q1,Spring
2024-03-17,Watch,63.95,3,Q1,Spring
2024-03-17,Camera,75.83,3,Q1,Spring
2024-03-18,Laptop,86.7,3,Q1,Spring
2024-03-18,Phone,118.13,3,Q1,Spring
2024-03-18,Tablet,58.07,3,Q1,Spring
2024-03-18,Headphones,106.89,3,Q1,Spring
2024-03-18,Watch,60.61,3,Q1,Spring
2024-03-18,Camera,49.52,3,Q1,Spring
2024-03-19,Laptop,53.63,3,Q1,Spring
2024-03-19,Phone,130.37,3,Q1,Spring
2024-03-19,Tablet,71.59,3,Q1,Spring
2024-03-19,Headphones,123.79,3,Q1,Spring
2024-03-19,Watch,72.69,3,Q1,Spring
2024-03-19,Camera,55.96,3,Q1,Spring
2024-03-20,Laptop,70.14,3,Q1,Spring
2024-03-20,Phone,113.44,3,Q1,Spring
2024-03-20,Tablet,96.03,3,Q1,Spring
2024-03-20,Headphones,79.59,3,Q1,Spring
2024-03-20,Watch,54.81,3,Q1,Spring
2024-03-20,Camera,63.54,3,Q1,Spring
2024-03-21,Laptop,67.42,3,Q1,Spring
2024-03-21,Phone,80.14,3,Q1,Spring
2024-03-21,Tablet,91.48,3,Q1,Spring
2024-03-21,Headphones,72.49,3,Q1,Spring
2024-03-21,Watch,42.36,3,Q1,Spring
2024-03-21,Camera,71.12,3,Q1,Spring
2024-03-22,Laptop,94.3,3,Q1,Spring
2024-03-22,Phone,124.92,3,Q1,Spring
2024-03-22,Tablet,44.84,3,Q1,Spring
2024-03-22,Headphones,61.11,3,Q1,Spring
2024-03-22,Watch,70.49,3,Q1,Spring
2024-03-22,Camera,51.47,3,Q1,Spring
2024-03-23,Laptop,61.98,3,Q1,Spring
2024-03-23,Phone,162.41,3,Q1,Spring
2024-03-23,Tablet,88.07,3,Q1,Spring
2024-03-23,Headphones,63.9,3,Q1,Spring
2024-03-23,Watch,53.97,3,Q1,Spring
2024-03-23,Camera,72.58,3,Q1,Spring
2024-03-24,Laptop,98.66,3,Q1,Spring
2024-03-24,Phone,140.26,3,Q1,Spring
2024-03-24,Tablet,64.42,3,Q1,Spring
2024-03-24,Headphones,98.67,3,Q1,Spring
2024-03-24,Watch,82.02,3,Q1,Spring
2024-03-24,Camera,61.09,3,Q1,Spring
2024-03-25,Laptop,36.93,3,Q1,Spring
2024-03-25,Phone,113.43,3,Q1,Spring
2024-03-25,Tablet,83.14,3,Q1,Spring
2024-03-25,Headphones,79.81,3,Q1,Spring
2024-03-25,Watch,80.69,3,Q1,Spring
2024-03-25,Camera,40.4,3,Q1,Spring
2024-03-26,Laptop,57.02,3,Q1,Spring
2024-03-26,Phone,144.8,3,Q1,Spring
2024-03-26,Tablet,66.44,3,Q1,Spring
2024-03-26,Headphones,80.87,3,Q1,Spring
2024-03-26,Watch,78.31,3,Q1,Spring
2024-03-26,Camera,48.45,3,Q1,Spring
2024-03-27,Laptop,76.53,3,Q1,Spring
2024-03-27,Phone,118.0,3,Q1,Spring
2024-03-27,Tablet,54.12,3,Q1,Spring
2024-03-27,Headphones,76.8,3,Q1,Spring
2024-03-27,Watch,58.57,3,Q1,Spring
2024-03-27,Camera,70.2,3,Q1,Spring
2024-03-28,Laptop,83.72,3,Q1,Spring
2024-03-28,Phone,154.86,3,Q1,Spring
2024-03-28,Tablet,49.92,3,Q1,Spring
2024-03-28,Headphones,80.11,3,Q1,Spring
2024-03-28,Watch,68.05,3,Q1,Spring
2024-03-28,Camera,62.13,3,Q1,Spring
2024-03-29,Laptop,90.93,3,Q1,Spring
2024-03-29,Phone,138.29,3,Q1,Spring
2024-03-29,Tablet,64.04,3,Q1,Spring
2024-03-29,Headphones,77.58,3,Q1,Spring
2024-03-29,Watch,78.36,3,Q1,Spring
2024-03-29,Camera,61.48,3,Q1,Spring
2024-03-30,Laptop,71.05,3,Q1,Spring
2024-03-30,Phone,119.62,3,Q1,Spring
2024-03-30,Tablet,96.19,3,Q1,Spring
2024-03-30,Headphones,133.52,3,Q1,Spring
2024-03-30,Watch,58.42,3,Q1,Spring
2024-03-30,Camera,45.53,3,Q1,Spring
2024-03-31,Laptop,86.01,3,Q1,Spring
2024-03-31,Phone,150.86,3,Q1,Spring
2024-03-31,Tablet,48.31,3,Q1,Spring
2024-03-31,Headphones,108.36,3,Q1,Spring
2024-03-31,Watch,66.67,3,Q1,Spring
2024-03-31,Camera,82.0,3,Q1,Spring
2024-04-01,Laptop,69.02,4,Q2,Spring
2024-04-01,Phone,141.95,4,Q2,Spring
2024-04-01,Tablet,76.87,4,Q2,Spring
